customer_id,customer_name,gender,age,city,state,signup_date,acquisition_channel
CUST04711,Siddharth Menon,Male,36.0,Kochi,Kerala,2025-04-26,Organic Search
CUST04712,Sanjay Saxena,Male,34.0,Mumbai,Maharashtra,2023-11-27,Direct
CUST04713,Nikhil Chopra,Male,32.0,Ahmedabad,Gujarat,2024-11-25,Direct
CUST04714,Sunita Menon,Female,21.0,Noida,Uttar Pradesh,2025-07-19,Referral
CUST04715,Aditya Malhotra,Male,52.0,Pune,Maharashtra,2024-10-16,Referral
CUST04716,Gaurav Tiwari,Male,39.0,Kanpur,Uttar Pradesh,2023-09-26,Social Media
CUST04717,Aadhya Chauhan,Female,18.0,Ahmedabad,Gujarat,2024-03-14,Organic Search
CUST04718,Suresh Patel,Male,29.0,Bengaluru,Karnataka,2024-11-06,Organic Search
CUST04719,Kiran Yadav,Female,18.0,Kochi,Kerala,2024-08-22,Email
CUST04720,Ankit Shah,Male,41.0,Ahmedabad,Gujarat,2023-07-31,Paid Search
CUST04721,Suresh Gupta,Male,33.0,Pune,Maharashtra,2024-06-26,Organic Search
CUST04722,Aadhya Menon,Female,33.0,Bengaluru,Karnataka,2024-09-25,Organic Search
CUST04723,Vivaan Joshi,Male,25.0,Noida,Uttar Pradesh,2023-12-21,Direct
CUST04724,Reyansh Rao,Male,30.0,Bengaluru,Karnataka,2024-11-26,Organic Search
CUST04725,Anita Chauhan,Female,41.0,Chandigarh,Chandigarh,2023-04-17,Paid Search
CUST04726,Arjun Rao,Male,44.0,Bengaluru,Karnataka,2024-03-06,Social Media
CUST04727,Divya Singh,Female,41.0,Gurugram,Haryana,2025-05-05,Social Media
CUST04728,Reyansh Banerjee,Male,18.0,Ahmedabad,Gujarat,2023-12-12,Organic Search
CUST04729,Anjali Kapoor,Female,31.0,Nashik,Maharashtra,2024-11-19,Social Media
CUST04730,Juhi Reddy,Female,36.0,Jaipur,Rajasthan,2024-05-20,Organic Search
CUST04731,Reyansh Pandey,Male,26.0,Delhi,Delhi,2024-02-13,Organic Search
CUST04732,Sneha Verma,Female,18.0,Bengaluru,Karnataka,2025-07-30,Social Media
CUST04733,Aditi Joshi,Female,20.0,Bhopal,Madhya Pradesh,2024-03-13,
CUST04734,Tarun Chauhan,Male,48.0,Lucknow,Uttar Pradesh,2023-11-16,Email
CUST04735,Deepak Yadav,Male,21.0,Hyderabad,Telangana,2025-07-25,Organic Search
CUST04736,Aadhya Kapoor,Female,33.0,Delhi,Delhi,2025-03-19,Organic Search
CUST04737,Aadhya Verma,Female,31.0,Ghaziabad,Uttar Pradesh,2025-01-24,Paid Search
CUST04738,Preeti Gupta,Female,31.0,Surat,Gujarat,2023-03-18,Organic Search
CUST04739,Ananya Banerjee,Female,30.0,Kanpur,Uttar Pradesh,2023-07-09,Organic Search
CUST04740,Anjali Tiwari,Female,41.0,Kolkata,West Bengal,2024-12-18,Organic Search
CUST04741,Swati Gupta,Female,33.0,Hyderabad,Telangana,2023-10-15,Organic Search
CUST04742,Aadhya Chauhan,Female,27.0,Ahmedabad,Gujarat,2023-11-03,Social Media
CUST04743,Ritu Yadav,Female,34.0,Mumbai,Maharashtra,2025-04-15,Organic Search
CUST04744,Neha Tiwari,Female,20.0,Gurugram,Haryana,2024-01-11,Organic Search
CUST04745,Gaurav Kumar,Male,38.0,Ahmedabad,Gujarat,2023-04-19,Organic Search
CUST04746,Juhi Singh,Female,26.0,Kolkata,West Bengal,2023-02-26,Paid Search
CUST04747,Vihaan Iyer,Male,27.0,Ahmedabad,Gujarat,2024-06-22,Paid Search
CUST04748,Preeti Mukherjee,Female,38.0,Hyderabad,Telangana,2024-11-30,Organic Search
CUST04749,Aadhya Chauhan,Female,29.0,Kanpur,Uttar Pradesh,2025-06-24,Paid Search
CUST04750,Kiran Mishra,Female,29.0,Kanpur,Uttar Pradesh,2023-06-12,Organic Search
CUST04751,Deepak Rao,Male,45.0,Vadodara,Gujarat,2023-09-29,Referral
CUST04752,Vihaan Yadav,Male,23.0,Mumbai,Maharashtra,2024-09-12,Paid Search
CUST04753,Vihaan Chauhan,Male,38.0,Nashik,Maharashtra,2024-04-04,Social Media
CUST04754,Payal Menon,Female,42.0,Noida,Uttar Pradesh,2024-07-30,Social Media
CUST04755,Anita Chatterjee,Female,45.0,Kochi,Kerala,2025-08-05,Social Media
CUST04756,Vivaan Pandey,Male,55.0,Delhi,Delhi,2024-09-26,Social Media
CUST04757,Varun Pandey,Male,27.0,Kolkata,West Bengal,2024-05-25,Paid Search
CUST04758,Anita Tiwari,Female,24.0,Gurugram,Haryana,2025-09-23,Paid Search
CUST04759,Vivaan Desai,Male,41.0,Bhopal,Madhya Pradesh,2023-04-09,Organic Search
CUST04760,Aditi Banerjee,Female,42.0,Mumbai,Maharashtra,2025-08-11,Organic Search
CUST04761,Shreya Yadav,Female,25.0,Nashik,Maharashtra,2024-08-17,Paid Search
CUST04762,Sneha Gupta,Female,38.0,Ludhiana,Punjab,2024-08-19,Paid Search
CUST04763,Rohan Pandey,Male,60.0,Visakhapatnam,Andhra Pradesh,2025-08-04,Organic Search
CUST04764,Karthik Shah,Male,34.0,Chennai,Tamil Nadu,2024-08-22,Direct
CUST04765,Meera Banerjee,Female,42.0,Surat,Gujarat,2024-06-17,Organic Search
CUST04766,Radhika Malhotra,Female,49.0,Indore,Madhya Pradesh,2023-12-27,Organic Search
CUST04767,Harsh Sharma,Male,58.0,Ahmedabad,Gujarat,2025-01-05,Social Media
CUST04768,Komal Iyer,Female,35.0,Patna,Bihar,2024-10-19,Referral
CUST04769,Aditya Reddy,Male,46.0,Bengaluru,Karnataka,2023-10-21,Paid Search
CUST04770,Rajesh Gupta,Male,25.0,Delhi,Delhi,2025-02-16,Social Media
CUST04771,Payal Patel,Female,33.0,Agra,Uttar Pradesh,2024-12-23,Organic Search
CUST04772,Komal Kumar,Female,29.0,Hyderabad,Telangana,2024-05-08,Direct
CUST04773,Juhi Agarwal,Female,18.0,Mumbai,Maharashtra,2023-01-08,Social Media
CUST04774,Reyansh Menon,Male,18.0,Ghaziabad,Uttar Pradesh,2024-06-25,Organic Search
CUST04775,Aditya Verma,Male,37.0,Patna,Bihar,2023-01-10,Social Media
CUST04776,Sneha Shah,Female,37.0,Vadodara,Gujarat,2023-04-23,Organic Search
CUST04777,Ritu Chopra,Female,23.0,Hyderabad,Telangana,2024-06-10,Paid Search
CUST04778,Rohan Shah,Male,49.0,Jaipur,Rajasthan,2023-05-03,
CUST04779,Naveen Chatterjee,Male,22.0,Mumbai,Maharashtra,2023-12-30,Social Media
CUST04780,Rajesh Kapoor,Male,36.0,Mumbai,Maharashtra,2025-01-02,Direct
CUST04781,Swati Tiwari,Female,29.0,Bengaluru,Karnataka,2024-02-05,Paid Search
CUST04782,Simran Verma,Female,34.0,Pune,Maharashtra,2025-09-29,Social Media
CUST04783,Siddharth Shah,Male,42.0,Jaipur,Rajasthan,2025-07-30,Social Media
CUST04784,Ishaan Shah,Male,41.0,Delhi,Delhi,2024-11-02,Organic Search
CUST04785,Yash Pandey,Male,40.0,Nashik,Maharashtra,2025-09-06,Social Media
CUST04786,Riya Das,Female,39.0,Noida,Uttar Pradesh,2025-06-23,Referral
CUST04787,Manish Agarwal,Male,20.0,Delhi,Delhi,2024-02-16,Social Media
CUST04788,Yash Chatterjee,Male,44.0,Ghaziabad,Uttar Pradesh,2025-03-22,
CUST04789,Divya Banerjee,Female,22.0,Surat,Gujarat,2023-07-16,Social Media
CUST04790,Gaurav Saxena,Male,32.0,Kolkata,West Bengal,2025-01-27,Referral
CUST04791,Saanvi Kumar,Female,29.0,Kolkata,West Bengal,2024-08-07,
CUST04792,Anjali Iyer,Female,37.0,Bhopal,Madhya Pradesh,2023-01-27,Organic Search
CUST04793,Gaurav Saxena,Male,28.0,Bengaluru,Karnataka,2023-12-29,Social Media
CUST04794,Anita Mehta,Female,31.0,Surat,Gujarat,2025-08-29,Organic Search
CUST04795,Priya Singh,Female,49.0,Bengaluru,Karnataka,2024-02-13,Referral
CUST04796,Ananya Reddy,Female,20.0,Mumbai,Maharashtra,2023-09-11,Organic Search
CUST04797,Simran Chauhan,Female,33.0,Pune,Maharashtra,2023-09-18,Organic Search
CUST04798,Suresh Saxena,Male,22.0,Bengaluru,Karnataka,2024-07-27,Email
CUST04799,Ishaan Desai,Male,40.0,Thane,Maharashtra,2025-06-04,Organic Search
CUST04800,Harsh Saxena,Male,26.0,Lucknow,Uttar Pradesh,2025-03-28,Paid Search
CUST04801,Rohan Patel,Male,33.0,Bengaluru,Karnataka,2024-06-16,Paid Search
CUST04802,Tarun Desai,Male,20.0,Nashik,Maharashtra,2023-10-14,Referral
CUST04803,Harsh Joshi,Male,46.0,Hyderabad,Telangana,2023-03-13,Organic Search
CUST04804,Aadhya Singh,Female,34.0,Indore,Madhya Pradesh,2024-07-11,Social Media
CUST04805,Karthik Desai,Male,34.0,Bengaluru,Karnataka,2025-05-13,Direct
CUST04806,Radhika Das,Female,41.0,Delhi,Delhi,2025-03-05,Social Media
CUST04807,Kiran Agarwal,Female,20.0,Agra,Uttar Pradesh,2024-05-19,Organic Search
CUST04808,Suresh Yadav,Male,27.0,Chandigarh,Chandigarh,2024-11-10,Organic Search
CUST04809,Pooja Shah,Female,35.0,Hyderabad,Telangana,2024-06-15,Paid Search
CUST04810,Suresh Singh,Male,18.0,Hyderabad,Telangana,2024-10-27,Organic Search
CUST04811,Ritu Mishra,Female,18.0,Nagpur,Maharashtra,2024-09-01,Paid Search
CUST04812,Nisha Agarwal,Female,25.0,Bengaluru,Karnataka,2025-01-24,Social Media
CUST04813,Sunita Nair,Female,22.0,Nashik,Maharashtra,2024-08-23,Social Media
CUST04814,Riya Das,Female,30.0,Mumbai,Maharashtra,2025-08-18,Social Media
CUST04815,Aditi Yadav,Female,38.0,Delhi,Delhi,2024-06-07,Social Media
CUST04816,Anjali Kumar,Female,40.0,Delhi,Delhi,2023-01-26,
CUST04817,Tanvi Sharma,Female,51.0,Hyderabad,Telangana,2023-11-16,Paid Search
CUST04818,Reyansh Das,Male,33.0,Nashik,Maharashtra,2024-08-16,Referral
CUST04819,Komal Gupta,Female,35.0,Lucknow,Uttar Pradesh,2024-09-22,Email
CUST04820,Priya Tiwari,Female,33.0,Delhi,Delhi,2024-10-03,Organic Search
CUST04821,Aditya Shah,Male,36.0,Mumbai,Maharashtra,2025-02-21,Organic Search
CUST04822,Diya Agarwal,Female,37.0,Bengaluru,Karnataka,2023-12-29,Social Media
CUST04823,Pooja Chopra,Female,42.0,Surat,Gujarat,2025-01-10,Paid Search
CUST04824,Ananya Kumar,Female,42.0,Jaipur,Rajasthan,2025-02-12,Paid Search
CUST04825,Vihaan Sharma,Male,38.0,Delhi,Delhi,2024-05-22,Organic Search
CUST04826,Ananya Shah,Female,48.0,Bhopal,Madhya Pradesh,2024-05-12,Paid Search
CUST04827,Komal Das,Female,33.0,Surat,Gujarat,2023-09-08,Organic Search
CUST04828,Varun Singh,Male,27.0,Kochi,Kerala,2024-05-24,Organic Search
CUST04829,Juhi Tiwari,Female,29.0,Pune,Maharashtra,2025-04-21,Paid Search
CUST04830,Anita Bansal,Female,32.0,Hyderabad,Telangana,2025-07-25,Referral
CUST04831,Siddharth Shah,Male,22.0,Delhi,Delhi,2024-11-09,Direct
CUST04832,Juhi Singh,Female,27.0,Chandigarh,Chandigarh,2024-01-26,Organic Search
CUST04833,Rahul Gupta,Male,22.0,Mumbai,Maharashtra,2025-01-25,Organic Search
CUST04834,Pooja Yadav,Female,36.0,Hyderabad,Telangana,2025-03-14,Organic Search
CUST04835,Payal Pandey,Female,37.0,Pune,Maharashtra,2024-03-01,Direct
CUST04836,Kunal Mukherjee,Male,18.0,Pune,Maharashtra,2025-05-22,Organic Search
CUST04837,Abhishek Das,Male,,Jaipur,Rajasthan,2023-04-22,Direct
CUST04838,Rajesh Menon,Male,51.0,Indore,Madhya Pradesh,2023-01-18,Social Media
CUST04839,Rohan Bansal,Male,39.0,Delhi,Delhi,2023-06-28,Email
CUST04840,Aditi Pandey,Female,38.0,Indore,Madhya Pradesh,2023-08-10,Organic Search
CUST04841,Varun Rao,Male,26.0,Coimbatore,Tamil Nadu,2025-07-02,Social Media
CUST04842,Kunal Mishra,Male,36.0,Mumbai,Maharashtra,2024-06-04,Organic Search
CUST04843,Manish Mehta,Male,33.0,Mumbai,Maharashtra,2023-12-30,Social Media
CUST04844,Nisha Shah,Female,25.0,Guwahati,Assam,2024-06-08,Social Media
CUST04845,Tanvi Chauhan,Female,28.0,Hyderabad,Telangana,2024-05-05,Referral
CUST04846,Rajesh Mukherjee,Male,28.0,Chennai,Tamil Nadu,2024-01-28,Social Media
CUST04847,Reyansh Verma,Male,18.0,Hyderabad,Telangana,2023-07-18,Direct
CUST04848,Aarav Singh,Male,20.0,Pune,Maharashtra,2025-01-02,Paid Search
CUST04849,Siddharth Reddy,Male,31.0,Indore,Madhya Pradesh,2023-07-16,Social Media
CUST04850,Aman Patel,Male,25.0,Bhopal,Madhya Pradesh,2025-04-12,Organic Search
CUST04851,Simran Saxena,Female,30.0,Hyderabad,Telangana,2023-10-05,Organic Search
CUST04852,Ananya Chopra,Female,18.0,Bengaluru,Karnataka,2025-03-07,Organic Search
CUST04853,Naveen Chatterjee,Male,41.0,Pune,Maharashtra,2025-05-06,Organic Search
CUST04854,Anita Yadav,Female,54.0,Ahmedabad,Gujarat,2023-07-01,Organic Search
CUST04855,Nisha Reddy,Female,43.0,Surat,Gujarat,2023-05-10,Organic Search
CUST04856,Karthik Sharma,Male,44.0,Surat,Gujarat,2025-08-24,Organic Search
CUST04857,Kunal Nair,Male,39.0,Coimbatore,Tamil Nadu,2024-07-11,Social Media
CUST04858,Juhi Nair,Female,36.0,Mumbai,Maharashtra,2024-12-11,Paid Search
CUST04859,Sanjay Kumar,Male,34.0,Mumbai,Maharashtra,2023-02-06,Direct
CUST04860,Ishita Desai,Female,24.0,Patna,Bihar,2024-01-03,Paid Search
CUST04861,Simran Iyer,Female,40.0,Jaipur,Rajasthan,2024-08-21,Organic Search
CUST04862,Rekha Reddy,Female,39.0,Mumbai,Maharashtra,2025-07-07,Referral
CUST04863,Suresh Desai,Male,28.0,Gurugram,Haryana,2023-12-26,Referral
CUST04864,Yash Chopra,Male,38.0,Lucknow,Uttar Pradesh,2025-04-11,Paid Search
CUST04865,Juhi Saxena,Female,26.0,Kolkata,West Bengal,2025-01-08,Organic Search
CUST04866,Aman Pandey,Male,27.0,Visakhapatnam,Andhra Pradesh,2023-06-18,Direct
CUST04867,Manish Sharma,Male,41.0,Jaipur,Rajasthan,2024-01-19,Direct
CUST04868,Radhika Kumar,Female,37.0,Ahmedabad,Gujarat,2023-11-17,Direct
CUST04869,Vihaan Das,Male,31.0,Hyderabad,Telangana,2024-06-22,Paid Search
CUST04870,Swati Chatterjee,Female,30.0,Chennai,Tamil Nadu,2024-12-16,Organic Search
CUST04871,Rekha Pandey,Female,35.0,Kolkata,West Bengal,2024-06-13,Paid Search
CUST04872,Anita Yadav,Female,18.0,Indore,Madhya Pradesh,2023-11-25,Social Media
CUST04873,Deepak Mukherjee,Male,25.0,Kolkata,West Bengal,2025-02-05,Organic Search
CUST04874,Kiran Tiwari,Female,20.0,Mumbai,Maharashtra,2024-11-01,Organic Search
CUST04875,Sneha Nair,Female,33.0,Kanpur,Uttar Pradesh,2024-09-03,Direct
CUST04876,Harsh Kapoor,Male,44.0,Mumbai,Maharashtra,2024-10-05,Organic Search
CUST04877,Aadhya Malhotra,Female,38.0,Ludhiana,Punjab,2023-10-30,Organic Search
CUST04878,Aarav Mukherjee,Male,28.0,Indore,Madhya Pradesh,2025-01-23,Social Media
CUST04879,Karthik Shah,Male,26.0,Jaipur,Rajasthan,2024-04-28,Direct
CUST04880,Rekha Kumar,Female,25.0,Chennai,Tamil Nadu,2024-04-03,Direct
CUST04881,Aman Kumar,Male,53.0,Delhi,Delhi,2023-08-02,Organic Search
CUST04882,Vihaan Iyer,Male,34.0,Lucknow,Uttar Pradesh,2024-11-12,Social Media
CUST04883,Rekha Malhotra,Female,35.0,Delhi,Delhi,2024-11-17,Direct
CUST04884,Pranav Rao,Male,18.0,Jaipur,Rajasthan,2024-03-10,Social Media
CUST04885,Sneha Chauhan,Female,21.0,Delhi,Delhi,2025-06-17,Organic Search
CUST04886,Reyansh Joshi,Male,,Jaipur,Rajasthan,2025-06-06,Social Media
CUST04887,Payal Chatterjee,Female,28.0,Delhi,Delhi,2023-06-09,Paid Search
CUST04888,Komal Rao,Female,34.0,Mumbai,Maharashtra,2025-02-04,Paid Search
CUST04889,Vihaan Singh,Male,34.0,Kolkata,West Bengal,2024-05-04,Paid Search
CUST04890,Kiran Das,Female,39.0,Indore,Madhya Pradesh,2025-09-30,Organic Search
CUST04891,Sanjay Iyer,Male,18.0,Bengaluru,Karnataka,2023-11-02,Email
CUST04892,Gaurav Tiwari,Male,22.0,Kolkata,West Bengal,2024-01-05,Paid Search
CUST04893,Gaurav Agarwal,Male,32.0,Patna,Bihar,2024-06-21,Organic Search
CUST04894,Yash Kumar,Male,27.0,Pune,Maharashtra,2023-12-23,Paid Search
CUST04895,Ishaan Das,Male,30.0,Jaipur,Rajasthan,2025-02-02,
CUST04896,Payal Pandey,Female,34.0,Bengaluru,Karnataka,2024-07-29,Social Media
CUST04897,Simran Tiwari,Female,26.0,Delhi,Delhi,2023-10-28,Referral
CUST04898,Tanvi Mishra,Female,35.0,Delhi,Delhi,2024-08-22,Referral
CUST04899,Rekha Yadav,Female,38.0,Noida,Uttar Pradesh,2025-07-09,Social Media
CUST04900,Abhishek Reddy,Male,34.0,Mumbai,Maharashtra,2025-04-25,Social Media
CUST04901,Vikram Desai,Male,40.0,Delhi,Delhi,2024-08-15,Social Media
CUST04902,Rahul Chopra,Male,18.0,Delhi,Delhi,2024-01-14,Paid Search
CUST04903,Simran Chauhan,Female,27.0,Patna,Bihar,2023-09-09,Paid Search
CUST04904,Riya Pandey,Female,42.0,Ahmedabad,Gujarat,2025-07-01,
CUST04905,Abhishek Mukherjee,Male,24.0,Patna,Bihar,2025-02-17,Referral
CUST04906,Manish Rao,Male,23.0,Chennai,Tamil Nadu,2024-10-21,Email
CUST04907,Varun Mukherjee,Male,32.0,Patna,Bihar,2025-07-02,Organic Search
CUST04908,Nisha Mishra,Female,33.0,Coimbatore,Tamil Nadu,2023-06-26,Direct
CUST04909,Ankit Mukherjee,Male,28.0,Chennai,Tamil Nadu,2025-01-25,Direct
CUST04910,Aadhya Kumar,Female,51.0,Kochi,Kerala,2023-10-23,Organic Search
CUST04911,Ankit Chatterjee,Male,36.0,Gurugram,Haryana,2023-06-25,Direct
CUST04912,Aarav Agarwal,Male,24.0,Mumbai,Maharashtra,2024-07-14,Paid Search
CUST04913,Varun Saxena,Male,19.0,Pune,Maharashtra,2024-04-28,Organic Search
CUST04914,Priya Menon,Female,37.0,Lucknow,Uttar Pradesh,2025-08-18,Social Media
CUST04915,Rekha Bansal,Female,24.0,Ludhiana,Punjab,2024-02-21,Organic Search
CUST04916,Krishna Reddy,Male,55.0,Kanpur,Uttar Pradesh,2025-05-13,Social Media
CUST04917,Rajesh Nair,Male,37.0,Nagpur,Maharashtra,2025-03-21,Referral
CUST04918,Abhishek Reddy,Male,39.0,Bengaluru,Karnataka,2025-01-13,Paid Search
CUST04919,Aarav Malhotra,Male,35.0,Ghaziabad,Uttar Pradesh,2025-08-02,Organic Search
CUST04920,Varun Mishra,Male,,Mumbai,Maharashtra,2024-05-18,Organic Search
CUST04921,Ishaan Yadav,Male,18.0,Lucknow,Uttar Pradesh,2024-04-30,Paid Search
CUST04922,Tanvi Joshi,Female,21.0,Delhi,Delhi,2023-08-16,Social Media
CUST04923,Priya Das,Female,43.0,Visakhapatnam,Andhra Pradesh,2023-12-30,Email
CUST04924,Nisha Chauhan,Female,48.0,Patna,Bihar,2025-07-03,Direct
CUST04925,Shreya Tiwari,Female,21.0,Delhi,Delhi,2024-07-22,Social Media
CUST04926,Pooja Bansal,Female,18.0,Patna,Bihar,2024-03-11,Paid Search
CUST04927,Simran Kapoor,Female,35.0,Ludhiana,Punjab,2023-10-23,Paid Search
CUST04928,Rajesh Bansal,Male,38.0,Mumbai,Maharashtra,2024-08-01,Social Media
CUST04929,Aditya Banerjee,Male,34.0,Chennai,Tamil Nadu,2025-02-23,Organic Search
CUST04930,Abhishek Menon,Male,32.0,Delhi,Delhi,2024-01-12,Paid Search
CUST04931,Saanvi Tiwari,Female,18.0,Delhi,Delhi,2025-03-28,Paid Search
CUST04932,Varun Das,Male,29.0,Vadodara,Gujarat,2024-12-11,Social Media
CUST04933,Abhishek Joshi,Male,31.0,Bengaluru,Karnataka,2025-04-21,Organic Search
CUST04934,Komal Singh,Female,28.0,Lucknow,Uttar Pradesh,2023-12-02,Paid Search
CUST04935,Meera Mukherjee,Female,18.0,Mumbai,Maharashtra,2024-12-12,Email
CUST04936,Kiran Iyer,Female,39.0,Mumbai,Maharashtra,2023-08-07,Email
CUST04937,Ananya Reddy,Female,42.0,Surat,Gujarat,2024-04-03,Social Media
CUST04938,Preeti Tiwari,Female,25.0,Ahmedabad,Gujarat,2025-03-01,Referral
CUST04939,Ishita Mishra,Female,31.0,Rajkot,Gujarat,2024-12-12,Email
CUST04940,Tarun Saxena,Male,28.0,Mumbai,Maharashtra,2023-09-19,Email
CUST04941,Priya Nair,Female,28.0,Surat,Gujarat,2025-06-16,Email
CUST04942,Kavya Kapoor,Female,38.0,Nagpur,Maharashtra,2023-03-23,Social Media
CUST04943,Arjun Rao,Male,38.0,Surat,Gujarat,2024-11-10,Referral
CUST04944,Sunita Chatterjee,Female,44.0,Kanpur,Uttar Pradesh,2025-09-19,Organic Search
CUST04945,Anjali Mehta,Female,44.0,Bengaluru,Karnataka,2024-09-14,Paid Search
CUST04946,Riya Joshi,Female,31.0,Visakhapatnam,Andhra Pradesh,2025-05-02,Referral
CUST04947,Kavya Reddy,Female,61.0,Pune,Maharashtra,2024-11-10,Organic Search
CUST04948,Aditya Reddy,Male,48.0,Patna,Bihar,2025-04-18,Organic Search
CUST04949,Rohan Menon,Male,26.0,Delhi,Delhi,2025-01-02,Paid Search
CUST04950,Rohan Sharma,Male,34.0,Delhi,Delhi,2025-02-01,Social Media
CUST04951,Sneha Pandey,Female,18.0,Ahmedabad,Gujarat,2023-11-06,Social Media
CUST04952,Anita Shah,Female,33.0,Ahmedabad,Gujarat,2025-03-15,Social Media
CUST04953,Radhika Desai,Female,50.0,Delhi,Delhi,2023-11-17,Organic Search
CUST04954,Swati Gupta,Female,61.0,Mumbai,Maharashtra,2025-09-16,Referral
CUST04955,Priya Iyer,Female,32.0,Mumbai,Maharashtra,2023-11-05,Organic Search
CUST04956,Suresh Verma,Male,36.0,Mumbai,Maharashtra,2023-11-16,Referral
CUST04957,Krishna Saxena,Male,39.0,Mumbai,Maharashtra,2025-06-16,Paid Search
CUST04958,Rohan Pandey,Male,53.0,Vadodara,Gujarat,2023-11-23,Organic Search
CUST04959,Kavya Chauhan,Female,23.0,Gurugram,Haryana,2024-03-31,Paid Search
CUST04960,Rahul Shah,Male,60.0,Chennai,Tamil Nadu,2025-02-21,Social Media
CUST04961,Nisha Joshi,Female,30.0,Delhi,Delhi,2023-08-13,Referral
CUST04962,Aadhya Pandey,Female,21.0,Hyderabad,Telangana,2023-08-14,Social Media
CUST04963,Varun Iyer,Male,30.0,Ghaziabad,Uttar Pradesh,2024-08-03,Direct
CUST04964,Aditi Verma,Female,25.0,Gurugram,Haryana,2023-11-24,Paid Search
CUST04965,Tanvi Menon,Female,37.0,Bengaluru,Karnataka,2023-11-15,Organic Search
CUST04966,Preeti Pandey,Female,18.0,Mumbai,Maharashtra,2023-01-15,Paid Search
CUST04967,Yash Singh,Male,34.0,Hyderabad,Telangana,2024-04-10,Social Media
CUST04968,Siddharth Gupta,Male,40.0,Ahmedabad,Gujarat,2024-02-15,Organic Search
CUST04969,Ishaan Joshi,Male,48.0,Mumbai,Maharashtra,2023-02-18,Organic Search
CUST04970,Swati Shah,Female,40.0,Kanpur,Uttar Pradesh,2024-12-03,Social Media
CUST04971,Diya Iyer,Female,47.0,Delhi,Delhi,2024-12-08,Paid Search
CUST04972,Anita Iyer,Female,27.0,Mumbai,Maharashtra,2023-04-17,Email
CUST04973,Radhika Malhotra,Female,37.0,Indore,Madhya Pradesh,2024-02-14,Organic Search
CUST04974,Rajesh Sharma,Male,18.0,Visakhapatnam,Andhra Pradesh,2025-06-27,Paid Search
CUST04975,Aditi Kapoor,Female,32.0,Delhi,Delhi,2024-10-30,Paid Search
CUST04976,Tarun Banerjee,Male,37.0,Visakhapatnam,Andhra Pradesh,2024-05-22,Direct
CUST04977,Suresh Mukherjee,Male,38.0,Hyderabad,Telangana,2024-07-13,Organic Search
CUST04978,Komal Chopra,Female,18.0,Hyderabad,Telangana,2023-10-13,Organic Search
CUST04979,Anjali Kapoor,Female,29.0,Delhi,Delhi,2025-05-11,Organic Search
CUST04980,Saanvi Malhotra,Female,30.0,Bengaluru,Karnataka,2025-07-29,Direct
CUST04981,Meera Reddy,Female,29.0,Mumbai,Maharashtra,2025-07-26,Organic Search
CUST04982,Yash Chauhan,Male,40.0,Kanpur,Uttar Pradesh,2023-11-01,Referral
CUST04983,Vivaan Desai,Male,31.0,Ludhiana,Punjab,2024-02-07,Paid Search
CUST04984,Vivaan Chatterjee,Male,34.0,Mumbai,Maharashtra,2023-08-16,Email
CUST04985,Radhika Mukherjee,,28.0,Bengaluru,Karnataka,2024-02-03,Organic Search
CUST04986,Arjun Mehta,Male,44.0,Hyderabad,Telangana,2024-03-02,Paid Search
CUST04987,Aarav Bansal,Male,,Ahmedabad,Gujarat,2024-12-14,Direct
CUST04988,Naveen Reddy,Male,30.0,Ghaziabad,Uttar Pradesh,2023-09-21,Organic Search
CUST04989,Neha Joshi,Female,62.0,Mumbai,Maharashtra,2025-08-02,Social Media
CUST04990,Ritu Tiwari,Female,25.0,Surat,Gujarat,2023-06-01,
CUST04991,Tarun Das,Male,43.0,Pune,Maharashtra,2023-01-11,Organic Search
CUST04992,Rajesh Verma,Male,23.0,Ludhiana,Punjab,2025-06-13,Referral
CUST04993,Ishita Saxena,Female,41.0,Hyderabad,Telangana,2025-02-12,Organic Search
CUST04994,Priya Das,Female,40.0,Mumbai,Maharashtra,2024-03-25,Organic Search
CUST04995,Rohan Patel,Male,23.0,Delhi,Delhi,2024-11-11,Organic Search
CUST04996,Kunal Banerjee,Male,32.0,Surat,Gujarat,2023-10-31,Social Media
CUST04997,Saanvi Iyer,Female,52.0,Pune,Maharashtra,2023-08-26,Organic Search
CUST04998,Divya Menon,Female,25.0,Jaipur,Rajasthan,2024-07-19,
CUST04999,Harsh Banerjee,Male,37.0,Delhi,Delhi,2024-03-23,Social Media
CUST05000,Rekha Yadav,Female,36.0,Mumbai,Maharashtra,2024-11-28,Organic Search
CUST05001,Aditi Mehta,Female,33.0,Pune,Maharashtra,2023-10-25,Organic Search
CUST05002,Deepak Kapoor,Male,18.0,Mumbai,Maharashtra,2025-01-08,Organic Search
CUST05003,Suresh Chopra,Male,41.0,Gurugram,Haryana,2025-04-05,Organic Search
CUST05004,Saanvi Saxena,Female,33.0,Vadodara,Gujarat,2023-08-23,Paid Search
CUST05005,Varun Rao,Male,44.0,Delhi,Delhi,2023-03-09,Paid Search
CUST05006,Siddharth Shah,Male,35.0,Jaipur,Rajasthan,2024-06-19,Direct
CUST05007,Rekha Tiwari,Female,34.0,Delhi,Delhi,2025-04-10,Social Media
CUST05008,Siddharth Tiwari,Male,37.0,Gurugram,Haryana,2024-12-29,Direct
CUST05009,Simran Bansal,Female,23.0,Jaipur,Rajasthan,2025-02-10,Email
